Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Gender_Male,Contract_One Year,Contract_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No
0,49,105.53,5170.97,True,False,False,False,False,False,False,False
0,28,75.9,2125.2,False,False,True,True,False,False,True,False
0,27,45.13,1218.51,True,False,False,False,False,True,True,False
0,56,111.51,6244.56,False,True,False,False,True,False,True,False
0,32,97.18,3109.76,False,False,False,False,False,False,False,False
0,20,119.04,2380.8,False,False,True,True,False,False,False,False
0,57,62.98,3589.86,False,False,False,False,True,False,True,False
1,3,100.45,301.35,False,False,False,False,False,False,False,False
0,14,88.17,1234.38,True,False,True,False,False,True,False,False
0,9,85.61,770.49,True,False,False,True,False,False,False,False
1,15,54.5,817.5,False,False,False,False,False,False,True,False
1,31,77.85,2413.35,False,False,False,False,False,True,False,False
0,34,83.69,2845.46,True,False,False,True,False,False,True,False
0,46,36.1,1660.6,False,False,True,False,False,False,False,False
0,49,85.65,4196.85,False,False,False,True,False,False,True,False
0,26,70.04,1821.04,False,False,False,False,False,False,False,False
0,66,31.12,2053.92,False,False,True,False,True,False,False,False
1,11,95.55,1051.05,False,True,False,False,False,True,True,False
0,25,44.3,1107.5,True,True,False,False,False,True,True,False
0,51,76.13,3882.63,False,False,False,True,False,False,True,False
0,9,33.52,301.68,False,False,False,False,False,True,False,False
0,69,63.67,4393.23,True,True,False,True,False,False,False,True
0,42,77.39,3250.38,True,False,False,False,False,True,True,False
0,38,89.92,3416.96,True,False,False,False,True,False,False,False
0,1,111.17,111.17,True,False,True,False,False,True,True,False
0,61,78.8,4806.8,True,False,True,False,False,False,True,False
1,5,119.45,597.25,False,True,False,False,True,False,True,False
0,36,78.68,2832.48,True,False,False,True,False,False,True,False
1,36,66.38,2389.68,True,False,True,False,False,False,False,False
0,17,58.23,989.91,True,False,True,False,False,True,False,False
0,20,46.19,923.8,True,False,False,True,False,False,False,False
0,30,57.97,1739.1,False,True,False,False,False,False,False,False
0,4,95.73,382.92,False,True,False,True,False,False,True,False
0,2,103.94,207.88,True,False,True,False,True,False,False,False
0,31,101.75,3154.25,True,False,False,False,False,True,True,False
0,43,86.13,3703.59,True,False,False,False,False,True,True,False
0,43,114.34,4916.62,False,False,False,False,True,False,False,False
0,23,20.52,471.96,False,True,False,False,False,True,False,False
0,30,26.85,805.5,False,False,True,True,False,False,False,False
0,65,119.34,7757.1,True,False,False,True,False,False,True,False
0,53,105.6,5596.8,True,False,False,True,False,False,False,False
0,1,27.98,27.98,False,False,True,False,False,True,False,False
0,8,65.57,524.56,True,False,False,True,False,False,True,False
0,51,100.14,5107.14,False,True,False,False,False,False,True,False
0,30,81.77,2453.1,False,True,False,True,False,False,False,False
0,44,65.55,2884.2,True,True,False,False,False,False,False,False
0,4,108.15,432.6,True,False,True,False,False,False,True,False
0,49,91.73,4494.77,True,True,False,True,False,False,True,False
1,39,28.9,1127.1,False,False,False,True,False,False,True,False
0,48,110.21,5290.08,True,True,False,False,True,False,False,False
0,42,51.58,2166.36,False,False,False,False,False,True,False,False
0,26,53.52,1391.52,True,False,False,False,True,False,False,False
0,51,37.26,1900.26,True,False,True,False,False,True,True,False
0,33,79.21,2613.93,False,False,True,False,False,True,False,False
0,64,40.7,2604.8,True,False,False,True,False,False,False,False
0,51,115.0,5865.0,True,False,True,False,False,True,False,False
0,55,101.99,5609.45,True,False,True,False,True,False,False,False
1,9,56.63,509.67,True,False,False,False,True,False,True,False
0,8,96.59,772.72,False,True,False,False,False,True,True,False
1,24,119.14,2859.36,False,True,False,True,False,False,True,False
0,52,105.7,5496.4,False,True,False,False,False,False,False,False
0,9,62.19,559.71,False,True,False,False,True,False,True,False
0,31,25.28,783.68,True,False,True,False,False,True,True,False
0,64,24.92,1594.88,True,False,False,False,False,False,False,False
0,63,76.37,4811.31,False,False,False,False,False,False,True,False
0,72,84.84,6108.48,False,False,True,False,True,False,False,False
0,67,112.46,7534.82,False,False,False,False,True,False,False,False
0,70,115.33,8073.1,True,False,False,False,True,False,False,False
0,68,23.29,1583.72,False,False,True,True,False,False,True,False
0,19,77.77,1477.63,True,False,True,False,True,False,False,False
0,12,74.61,895.32,False,True,False,False,True,False,True,False
0,16,106.87,1709.92,True,True,False,True,False,False,True,False
0,40,63.92,2556.8,True,False,False,False,True,False,False,False
0,4,67.94,271.76,False,False,True,False,False,True,True,False
0,42,43.72,1836.24,False,True,False,False,False,False,True,False
0,72,90.9,6544.8,False,True,False,False,False,True,True,False
0,44,49.62,2183.28,True,False,False,False,True,False,True,False
1,20,91.53,1830.6,False,False,False,True,False,False,False,False
0,52,97.46,5067.92,False,False,True,False,False,False,False,False
0,7,73.56,514.92,False,False,False,False,False,False,True,False
0,13,57.24,744.12,False,False,False,True,False,False,False,False
1,60,41.2,2472.0,True,False,False,True,False,False,False,False
1,43,105.78,4548.54,False,False,False,False,False,False,True,False
0,66,98.56,6504.96,True,False,True,False,False,True,True,False
0,23,86.15,1981.45,True,False,False,True,False,False,True,False
0,60,109.07,6544.2,True,False,False,False,False,False,False,False
1,69,112.82,7784.58,False,False,True,False,False,True,False,False
1,16,105.89,1694.24,True,True,False,False,True,False,True,False
1,26,87.89,2285.14,True,False,False,False,False,True,False,False
0,48,73.59,3532.32,True,True,False,False,False,False,False,True
0,51,60.01,3060.51,False,False,False,False,False,True,True,False
0,28,70.94,1986.32,False,False,True,False,False,False,True,False
0,15,118.54,1778.1,False,True,False,False,False,True,True,False
0,15,113.85,1707.75,True,False,False,True,False,False,False,False
0,43,103.42,4447.06,False,False,False,False,True,False,True,False
0,69,108.63,7495.47,False,False,False,False,False,True,False,False
0,31,52.16,1616.96,False,False,False,True,False,False,False,False
1,41,102.99,4222.59,False,False,False,False,False,True,True,False
0,4,105.44,421.76,False,False,False,False,False,True,False,False
0,63,66.32,4178.16,True,False,False,False,False,False,False,False
0,21,35.72,750.12,True,True,False,True,False,False,False,False
0,22,26.27,577.94,True,True,False,False,True,False,False,False
0,22,97.01,2134.22,True,True,False,False,False,True,True,False
0,61,95.29,5812.69,False,False,False,False,False,True,False,False
0,66,100.09,6605.94,False,True,False,False,True,False,True,False
0,65,27.74,1803.1,False,True,False,False,True,False,True,False
0,9,111.5,1003.5,False,False,False,False,False,True,True,False
0,30,57.41,1722.3,True,True,False,False,False,True,False,False
0,20,107.0,2140.0,True,False,True,True,False,False,False,False
0,16,28.82,461.12,False,True,False,False,True,False,False,True
0,15,97.42,1461.3,False,False,False,False,True,False,True,False
0,16,89.05,1424.8,False,False,False,True,False,False,True,False
0,15,43.75,656.25,True,False,False,False,False,True,True,False
1,27,63.27,1708.29,True,False,True,False,False,False,True,False
0,53,65.93,3494.29,False,False,False,False,True,False,False,True
0,12,38.8,465.6,False,False,False,False,False,False,False,False
0,13,61.35,797.55,False,False,False,False,False,False,True,False
0,19,99.66,1893.54,True,False,True,True,False,False,False,False
0,46,56.6,2603.6,False,False,True,False,False,False,True,False
0,1,87.92,87.92,False,True,False,False,False,True,True,False
0,38,89.1,3385.8,True,False,False,False,False,True,False,False
1,2,65.07,130.14,False,False,False,False,False,True,False,False
0,72,46.96,3381.12,True,False,False,True,False,False,True,False
0,51,112.92,5758.92,True,False,False,False,False,True,True,False
0,14,27.66,387.24,False,False,True,False,False,True,True,False
0,35,86.12,3014.2,False,True,False,True,False,False,True,False
1,57,61.66,3514.62,True,False,True,True,False,False,False,False
0,31,119.82,3714.42,True,False,False,False,True,False,False,False
1,55,97.74,5375.7,False,True,False,False,False,False,False,False
0,6,98.21,589.26,False,False,False,False,False,False,False,False
1,9,21.76,195.84,True,False,False,True,False,False,True,False
0,41,44.72,1833.52,True,False,False,False,False,False,False,False
1,58,53.14,3082.12,True,False,False,False,True,False,True,False
1,61,84.4,5148.4,False,False,False,False,False,False,False,False
0,72,110.63,7965.36,True,False,False,True,False,False,True,False
0,31,54.68,1695.08,False,False,True,True,False,False,False,False
1,52,31.03,1613.56,False,False,False,True,False,False,False,False
0,35,74.8,2618.0,True,False,False,True,False,False,True,False
0,21,55.42,1163.82,True,True,False,True,False,False,False,False
0,13,110.51,1436.63,False,True,False,False,False,False,True,False
0,72,55.13,3969.36,False,False,False,False,False,False,True,False
1,14,43.6,610.4,False,False,False,False,True,False,False,False
0,33,102.06,3367.98,False,False,False,True,False,False,True,False
0,1,73.94,73.94,False,False,False,False,True,False,False,False
0,24,112.62,2702.88,True,False,False,False,True,False,True,False
0,23,62.98,1448.54,True,False,False,True,False,False,True,False
0,31,41.85,1297.35,False,False,False,False,False,False,False,False
0,32,74.65,2388.8,True,True,False,False,False,False,True,False
1,19,21.06,400.14,True,True,False,False,True,False,True,False
0,34,109.65,3728.1,True,False,False,False,False,False,False,False
0,48,65.28,3133.44,True,False,False,True,False,False,True,False
0,52,105.01,5460.52,True,True,False,False,False,True,True,False
1,71,31.77,2255.67,True,False,True,False,False,True,True,False
0,16,68.08,1089.28,False,False,False,False,False,False,False,False
0,40,36.67,1466.8,False,True,False,True,False,False,True,False
0,61,72.18,4402.98,True,False,False,True,False,False,False,True
0,7,113.45,794.15,True,True,False,False,False,True,True,False
1,6,58.82,352.92,False,False,False,False,False,False,False,False
1,50,38.11,1905.5,True,False,False,False,False,True,True,False
0,48,28.96,1390.08,False,False,False,False,False,True,True,False
0,27,33.11,893.97,False,True,False,False,False,True,False,False
1,14,63.98,895.72,False,False,False,False,False,False,False,False
1,68,48.55,3301.4,True,True,False,True,False,False,False,False
0,20,64.53,1290.6,True,True,False,False,True,False,True,False
0,62,94.63,5867.06,True,False,True,False,False,True,True,False
0,10,22.63,226.3,True,True,False,False,False,True,False,True
0,70,47.15,3300.5,True,False,False,True,False,False,False,False
0,50,87.06,4353.0,False,False,False,False,False,False,True,False
0,67,61.78,4139.26,False,False,False,True,False,False,False,False
0,60,88.17,5290.2,True,True,False,True,False,False,False,False
0,17,109.94,1868.98,True,True,False,True,False,False,False,False
0,9,26.22,235.98,False,False,False,True,False,False,False,True
0,57,93.17,5310.69,True,False,False,True,False,False,True,False
1,34,104.3,3546.2,False,False,False,False,False,True,True,False
0,66,77.71,5128.86,False,True,False,True,False,False,False,False
0,27,53.02,1431.54,False,False,False,False,False,True,True,False
0,51,103.46,5276.46,False,False,True,False,True,False,False,False
0,10,92.13,921.3,False,False,False,True,False,False,False,False
0,6,105.94,635.64,False,False,True,False,True,False,True,False
0,20,102.59,2051.8,False,True,False,False,False,False,True,False
0,3,106.04,318.12,True,False,False,True,False,False,False,False
0,48,98.3,4718.4,True,False,False,False,False,False,True,False
0,36,36.7,1321.2,False,False,True,False,False,False,False,False
0,12,102.19,1226.28,False,False,False,True,False,False,True,False
0,34,66.09,2247.06,True,False,False,False,False,False,False,False
0,2,67.71,135.42,True,True,False,True,False,False,True,False
0,60,85.95,5157.0,True,True,False,False,False,False,False,False
0,23,46.89,1078.47,True,False,False,False,False,True,True,False
0,23,113.82,2617.86,False,False,False,False,False,False,False,False
0,64,26.72,1710.08,False,False,False,False,False,False,True,False
0,14,48.39,677.46,False,True,False,False,False,False,False,False
0,40,88.22,3528.8,True,True,False,False,False,False,False,False
0,5,101.04,505.2,True,False,False,False,False,False,False,True
0,34,20.4,693.6,False,False,False,True,False,False,False,False
0,51,95.97,4894.47,True,False,False,False,False,True,False,False
0,30,91.47,2744.1,False,True,False,False,False,True,False,False
0,17,38.26,650.42,False,False,True,True,False,False,False,False
0,25,63.16,1579.0,True,False,True,False,False,False,False,False
0,27,36.94,997.38,True,False,True,False,False,True,False,False
0,61,75.13,4582.93,True,False,True,True,False,False,False,False
0,7,51.97,363.79,False,False,False,True,False,False,False,False
0,6,87.23,523.38,False,False,False,False,False,True,True,False
0,14,115.34,1614.76,True,False,False,False,True,False,False,False
0,33,59.06,1948.98,True,False,False,False,False,False,False,False
0,55,41.16,2263.8,True,False,False,False,False,False,True,False
0,54,81.62,4407.48,True,False,False,False,True,False,True,False
0,31,66.94,2075.14,False,False,False,True,False,False,False,False
0,56,22.65,1268.4,True,False,False,True,False,False,True,False
0,34,99.58,3385.72,False,False,False,True,False,False,True,False
1,54,67.32,3635.28,True,False,False,False,False,True,False,False
0,61,108.81,6637.41,False,True,False,False,False,True,True,False
0,56,35.12,1966.72,True,False,False,False,False,False,False,False
0,25,106.5,2662.5,False,False,True,False,False,True,True,False
0,62,98.39,6100.18,False,True,False,False,True,False,False,False
0,35,76.43,2675.05,False,False,False,True,False,False,False,False
0,11,71.51,786.61,True,False,True,False,False,False,True,False
0,67,95.57,6403.19,False,False,True,False,False,True,True,False
0,48,113.49,5447.52,False,False,False,False,False,True,False,False
0,10,99.89,998.9,False,False,False,False,True,False,True,False
