Customer_ID,Gender,Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service
C01707,Female,1,39,67.19,2620.41,Month-to-month,Mailed Check,DSL
C01708,Male,0,23,105.27,2421.21,One Year,Electronic Check,DSL
C01709,Female,0,43,84.55,3635.65,One Year,Bank Transfer,DSL
C01710,Female,1,55,24.48,1346.4,Month-to-month,Electronic Check,Fiber Optic
C01711,Male,0,2,74.22,148.44,Month-to-month,Electronic Check,Fiber Optic
C01712,Male,0,999,21.73,1434.18,One Year,Mailed Check,Fiber Optic
C01713,Female,0,38,97.85,3718.3,month to month,Mailed Check,DSL
C01714,Male,0,29,52.83,1532.07,Month-to-month,Electronic Check,No
C01715,Male,1,67,67.2,4502.4,One Year,Mailed Check,Fiber Optic
C01716,Female,0,71,99.87,7090.77,Month-to-month,Bank Transfer,DSL
C01717,Male,0,36,24.64,887.04,Month-to-month,Bank Transfer,DSL
C01718,Female,0,29,35.85,1039.65,Month-to-month,Mailed Check,Fiber Optic
C01719,Female,0,37,59.8,2212.6,Two Year,Electronic Check,DSL
C01720,Male,0,45,42.99,1934.55,Month-to-month,Bank Transfer,DSL
C01721,Male,0,16,53.79,860.64,One Year,Credit Card,Fiber Optic
C01722,Male,0,31,119.82,3714.42,Month-to-month,Electronic Check,DSL
C01723,Male,0,34,102.54,3486.36,Month-to-month,Electronic Check,Fiber Optic
C01724,MALE,0,50,108.39,-100.0,Month-to-month,Credit Card,Fiber Optic
C01725,Female,0,65,113.71,7391.15,Month-to-month,Credit Card,Fiber Optic
C01726,Male,0,62,54.09,3353.58,Two Year,Electronic Check,DSL
C01727,Female,0,43,49.71,2137.53,Month-to-month,Credit Card,Fiber Optic
C01728,Female,0,56,43.41,2430.96,One Year,Mailed Check,DSL
C01729,Female,1,15,103.01,1545.15,Month-to-month,Mailed Check,DSL
C01730,Female,0,48,87.96,4222.08,Month-to-month,Electronic Check,DSL
C01731,Male,0,49,43.62,2137.38,Month-to-month,Mailed Check,DSL
C01732,Female,0,44,57.7,2538.8,One Year,Bank Transfer,Fiber Optic
C01733,Female,1,10,70.67,706.7,Two Year,Mailed Check,DSL
C01734,Male,0,20,72.81,1456.2,Two Year,Mailed Check,Fiber Optic
C01735,Male,0,70,108.87,7620.9,Month-to-month,Credit Card,DSL
C01736,Female,0,8,58.06,464.48,One Year,Mailed Check,DSL
C01737,Male,1,45,110.85,4988.25,Month-to-month,Electronic Check,DSL
C01738,Male,0,34,64.14,2180.76,One Year,Mailed Check,Fiber Optic
C01739,Male,0,51,94.64,4826.64,Two Year,Mailed Check,DSL
C01740,Male,1,4,113.03,452.12,Month-to-month,Electronic Check,Fiber Optic
C01741,Female,0,39,110.76,4319.64,Month-to-month,Electronic Check,Fiber Optic
C01742,Female,0,24,25.7,616.8,One Year,Credit Card,Fiber Optic
C01743,Female,0,55,40.57,2231.35,One Year,Bank Transfer,Fiber Optic
C01744,Male,1,26,67.69,1759.94,Month-to-month,Mailed Check,DSL
C01745,Male,0,25,63.16,1579.0,Two Year,Bank Transfer,DSL
C01746,Male,1,36,84.09,3027.24,One Year,Credit Card,Fiber Optic
C01747,Male,0,71,114.47,8127.37,Month-to-month,Electronic Check,DSL
C01748,Male,0,58,31.24,1811.92,Month-to-month,Electronic Check,Fiber Optic
C01749,Female,1,12,65.19,782.28,One Year,Electronic Check,DSL
C01750,Male,0,1,39.24,39.24,Month-to-month,Credit Card,DSL
C01751,Female,0,50,109.41,5470.5,Month-to-month,Mailed Check,DSL
C01752,M,0,25,116.46,2911.5,One Year,Credit Card,Fiber Optic
C01753,Male,0,5,67.87,339.35,One Year,Electronic Check,DSL
C01754,Male,0,68,30.4,2067.2,One Year,Mailed Check,Fiber Optic
C01755,Female,0,6,98.53,591.18,Month-to-month,Electronic Check,DSL
C01756,Female,0,26,89.71,2332.46,One Year,Electronic Check,DSL
C01757,Female,0,55,55.47,3050.85,Two Year,Credit Card,DSL
C01758,Male,0,39,108.74,4240.86,Month-to-month,Credit Card,Fiber Optic
C01759,,1,9,117.58,1058.22,One Year,Bank Transfer,DSL
C01760,Female,0,45,75.79,3410.55,Two Year,Electronic Check,DSL
C01761,Male,0,14,76.57,1071.98,One Year,Mailed Check,DSL
C01762,Female,0,55,49.75,2736.25,One Year,Electronic Check,DSL
C01763,Male,0,9,78.45,706.05,Month-to-month,Mailed Check,No
C01764,Male,0,15,63.96,959.4,Month-to-month,Bank Transfer,DSL
C01765,Male,0,37,50.22,1858.14,One Year,Electronic Check,Fiber Optic
C01766,Male,1,50,26.72,1336.0,One Year,Mailed Check,DSL
C01767,F,1,72,45.27,3259.44,2 Year,Mailed Check,Fiber Optic
C01768,Male,0,21,39.79,835.59,Month-to-month,Bank Transfer,DSL
C01769,Male,1,57,74.2,4229.4,Month-to-month,Credit Card,DSL
C01770,Male,0,19,80.17,1523.23,Month-to-month,Bank Transfer,Fiber Optic
C01771,Male,0,58,80.86,4689.88,One Year,Mailed Check,DSL
C01772,FEMALE,1,6,58.82,352.92,Month-to-month,Bank Transfer,DSL
C01773,Female,0,4,62.12,248.48,One Year,Credit Card,DSL
C01774,Female,0,43,103.42,4447.06,Month-to-month,Electronic Check,Fiber Optic
C01775,Female,0,42,67.62,2840.04,Month-to-month,Bank Transfer,Fiber Optic
C01776,Male,0,3,118.78,356.34,Month-to-month,Bank Transfer,No
C01777,Female,0,1,63.96,63.96,Two Year,Electronic Check,Fiber Optic
C01778,Male,0,55,84.96,4672.8,One Year,Bank Transfer,DSL
C01779,Male,1,15,,375.6,Two Year,Credit Card,Fiber Optic
C01780,Female,0,47,85.33,4010.51,One Year,Mailed Check,Fiber Optic
C01781,,0,46,105.14,4836.44,Month-to-month,Bank Transfer,DSL
C01782,Female,0,58,114.25,6626.5,Month-to-month,Electronic Check,Fiber Optic
C01783,Male,0,71,119.73,8500.83,Two Year,Electronic Check,No
C01784,Female,0,39,48.22,1880.58,One Year,Bank Transfer,DSL
C01785,Female,0,3,77.54,232.62,Month-to-month,Electronic Check,DSL
C01786,Female,1,30,65.07,1952.1,One Year,Mailed Check,Fiber Optic
C01787,Female,1,35,76.38,2673.3,Month-to-month,Mailed Check,No
C01788,Female,0,57,35.75,2037.75,Month-to-month,Electronic Check,Fiber Optic
C01789,Male,1,29,105.61,3062.69,Month-to-month,Bank Transfer,DSL
C01790,,0,50,110.96,5548.0,2 Year,Bank Transfer,Fiber Optic
C01791,,0,62,64.97,4028.14,Month-to-month,Electronic Check,Fiber Optic
C01792,Female,0,52,48.04,2498.08,Month-to-month,Mailed Check,DSL
C01793,Female,0,14,34.08,477.12,Month-to-month,Mailed Check,DSL
C01794,Female,0,35,88.38,3093.3,Month-to-month,Bank Transfer,Fiber Optic
C01795,Male,0,28,51.22,1434.16,Month-to-month,Mailed Check,DSL
C01796,Male,0,58,110.95,6435.1,Month-to-month,Credit Card,DSL
C01797,Female,1,30,87.1,2613.0,Month-to-month,Mailed Check,Fiber Optic
C01798,Male,0,7,84.57,250000.0,2 Year,Bank Transfer,Fiber Optic
C01799,Male,0,39,75.94,2961.66,Month-to-month,Mailed Check,Fiber Optic
C01800,Male,0,69,24.58,1696.02,Month-to-month,Mailed Check,Fiber Optic
C01801,Female,0,35,113.19,3961.65,Month-to-month,Electronic Check,Fiber Optic
C01802,Female,0,52,82.79,4305.08,One Year,Credit Card,Fiber Optic
C01803,Male,0,14,,1671.74,Two Year,,DSL
C01804,Male,0,63,73.74,4645.62,Month-to-month,Mailed Check,Fiber Optic
C01805,Male,0,36,91.01,3276.36,Two Year,Mailed Check,DSL
C01806,Female,0,24,25.62,614.88,One Year,Electronic Check,No
C01807,Female,0,40,83.17,3326.8,One Year,Credit Card,No
C01808,Male,0,29,99999.0,2797.34,Month-to-month,Bank Transfer,DSL
C01809,Male,0,53,97.85,5186.05,Month-to-month,Electronic Check,Fiber Optic
C01810,Male,0,22,97.01,2134.22,One Year,Mailed Check,Fiber Optic
C01811,Female,0,72,42.63,3069.36,Two Year,Mailed Check,DSL
C01812,Female,0,15,117.54,1763.1,One Year,Bank Transfer,
C01813,Male,0,69,119.52,8246.88,Month-to-month,Mailed Check,Fiber Optic
C01814,Male,0,64,27.56,1763.84,Month-to-month,Mailed Check,DSL
C01815,Male,0,4,113.64,454.56,One Year,Bank Transfer,Fiber Optic
C01816,Female,0,18,48.94,880.92,One Year,Mailed Check,DSL
C01817,Male,0,42,88.93,3735.06,Month-to-month,Mailed Check,DSL
C01818,Female,1,30,53.81,1614.3,Month-to-month,Credit Card,DSL
C01819,Female,1,15,116.78,1751.7,Month-to-month,Electronic Check,DSL
C01820,Male,0,70,30.15,2110.5,One Year,Credit Card,Fiber Optic
C01821,Male,0,55,69.77,3837.35,One Year,Credit Card,DSL
C01822,Male,0,53,62.8,3328.4,Two Year,Mailed Check,Fiber Optic
C01823,Female,1,16,52.6,841.6,One Year,Electronic Check,DSL
C01824,Female,1,34,84.55,2874.7,month to month,Electronic Check,Fiber Optic
C01825,Female,0,27,33.11,893.97,One Year,Mailed Check,DSL
C01826,Female,0,13,91.67,1191.71,Two Year,Credit Card,No
C01827,Male,0,27,118.06,3187.62,Two Year,Credit Card,Fiber Optic
C01828,Female,0,69,100.46,6931.74,Two Year,Credit Card,Fiber Optic
C01829,Female,0,31,106.0,3286.0,Month-to-month,Electronic Check,Fiber Optic
C01830,Male,0,3,55.96,167.88,One Year,Mailed Check,Fiber Optic
C01831,Female,1,30,,1574.7,Two Year,Electronic Check,Fiber Optic
C01832,Female,0,21,71.7,1505.7,One Year,Credit Card,DSL
C01833,Female,0,6,24.57,147.42,Month-to-month,Electronic Check,DSL
C01834,Female,1,32,114.54,3665.28,Two Year,Electronic Check,DSL
C01835,Female,1,42,34.38,1443.96,Month-to-month,Mailed Check,DSL
C01836,Female,0,62,110.3,6838.6,Month-to-month,Mailed Check,Fiber Optic
C01837,Male,0,32,28.36,907.52,Month-to-month,Electronic Check,Fiber Optic
C01838,Male,0,39,102.26,3988.14,One Year,Bank Transfer,DSL
C01839,,0,64,35.2,2252.8,Month-to-month,Mailed Check,DSL
C01840,Male,1,30,,714.3,Month-to-month,Bank Transfer,Fiber Optic
C01841,Male,1,63,91.95,5792.85,One Year,Mailed Check,Fiber Optic
C01842,Male,0,31,48.03,1488.93,One Year,Credit Card,Fiber Optic
C01843,Male,0,40,91.45,3658.0,One Year,Bank Transfer,Fiber Optic
C01844,Female,0,33,75.51,2491.83,Month-to-month,Credit Card,Fiber Optic
C01845,Female,1,63,30.88,1945.44,One Year,Credit Card,DSL
C01846,Male,0,25,113.21,2830.25,Month-to-month,Electronic Check,DSL
C01847,Male,0,36,65.23,2348.28,Month-to-month,Credit Card,Fiber Optic
C01848,Male,0,24,93.44,2242.56,Month-to-month,Credit Card,DSL
C01849,Female,0,58,70.1,4065.8,Two Year,Credit Card,Fiber Optic
C01850,Female,0,39,80.44,3137.16,Month-to-month,Credit Card,DSL
C01851,Male,0,46,50.28,2312.88,Month-to-month,Electronic Check,DSL
C01852,Female,1,10,40.04,400.4,Month-to-month,Electronic Check,DSL
C01853,Female,1,32,74.26,2376.32,Month-to-month,Credit Card,Fiber Optic
C01854,Female,0,36,64.02,2304.72,Two Year,Bank Transfer,Fiber Optic
C01855,Female,0,28,59.01,1652.28,Two Year,Mailed Check,DSL
C01856,Male,0,16,87.26,1396.16,Month-to-month,,Fiber Optic
C01857,Female,0,16,89.05,1424.8,Month-to-month,Credit Card,Fiber Optic
C01858,Male,0,18,,442.62,Month-to-month,Electronic Check,Fiber Optic
C01859,F,1,8,53.87,430.96,One Year,Credit Card,DSL
C01860,Female,0,70,61.18,4282.6,Month-to-month,Credit Card,Fiber Optic
C01861,Female,0,1,29.69,29.69,Month-to-month,Electronic Check,No
C01862,Female,1,62,43.59,2702.58,Month-to-month,Bank Transfer,Fiber Optic
C01863,Male,1,38,25.16,956.08,Month-to-month,Mailed Check,Fiber Optic
C01864,Female,0,45,119.62,5382.9,Month-to-month,Credit Card,DSL
C01865,Female,0,58,93.66,5432.28,Month-to-month,Electronic Check,Fiber Optic
C01866,Female,0,1,28.75,28.75,Month-to-month,Mailed Check,DSL
C01867,Male,0,32,22.02,704.64,Month-to-month,Mailed Check,DSL
C01868,Male,0,8,91.93,735.44,Two Year,Mailed Check,DSL
C01869,Male,0,40,63.92,2556.8,Month-to-month,Electronic Check,DSL
C01870,Female,1,56,98.68,5526.08,Month-to-month,Credit Card,Fiber Optic
C01871,Female,0,63,112.35,7078.05,Two Year,Electronic Check,No
C01872,Male,0,36,79.93,2877.48,Two Year,Credit Card,DSL
C01873,Female,0,57,38.71,2206.47,Month-to-month,Bank Transfer,Fiber Optic
C01874,Female,0,45,98.22,4419.9,One Year,Mailed Check,Fiber Optic
C01875,Female,1,2,115.58,231.16,Month-to-month,Credit Card,Fiber Optic
C01876,Female,0,68,78.02,5305.36,One Year,,Fiber Optic
C01877,Female,0,50,88.2,4410.0,Two Year,Electronic Check,DSL
C01878,Female,0,29,53.75,1558.75,Month-to-month,Mailed Check,Fiber Optic
C01879,Male,0,10,58.15,581.5,Month-to-month,Credit Card,No
C01880,,0,27,93.47,2523.69,Month-to-month,Mailed Check,Fiber Optic
C01881,Female,0,15,112.78,1691.7,One Year,Mailed Check,Fiber Optic
C01882,Female,0,60,82.9,4974.0,One Year,Mailed Check,Fiber Optic
C01883,Female,0,31,98.98,3068.38,One Year,Electronic Check,Fiber Optic
C01884,FEMALE,0,21,37.16,780.36,Month-to-month,Mailed Check,DSL
C01885,Male,1,60,41.2,2472.0,Month-to-month,Credit Card,DSL
C01886,Male,1,58,73.2,4245.6,One Year,Electronic Check,Fiber Optic
C01887,Male,0,41,37.66,1544.06,Month-to-month,Bank Transfer,DSL
C01888,Male,0,46,83.5,3841.0,Month-to-month,Credit Card,DSL
C01889,Female,0,45,49.17,2212.65,Month-to-month,Electronic Check,DSL
C01890,Female,0,26,99.15,2577.9,One Year,Credit Card,DSL
C01891,Male,0,51,100.81,5141.31,One Year,Credit Card,DSL
C01892,Male,1,36,66.38,2389.68,Two Year,Bank Transfer,DSL
C01893,Female,1,52,38.08,1980.16,Month-to-month,Electronic Check,Fiber Optic
C01894,Male,0,51,84.68,4318.68,Two Year,Mailed Check,Fiber Optic
C01895,Female,0,3,119.28,357.84,One Year,Credit Card,DSL
C01896,Female,1,14,82.26,1151.64,Month-to-month,Credit Card,DSL
C01897,Female,0,49,23.58,1155.42,Month-to-month,Credit Card,DSL
C01898,Male,0,1,21.73,21.73,Month-to-month,Credit Card,No
C01899,Male,0,57,52.04,2966.28,Two Year,Credit Card,Fiber Optic
C01900,Female,0,17,39.58,672.86,Month-to-month,Electronic Check,DSL
C01901,Female,0,50,101.31,5065.5,Month-to-month,Credit Card,DSL
C01902,Male,0,14,104.48,1462.72,Month-to-month,Credit Card,DSL
C01903,Female,0,59,45.86,2705.74,Two Year,Credit Card,DSL
C01904,Male,0,3,52.56,157.68,Month-to-month,Mailed Check,Fiber Optic
C01905,Female,0,40,43.62,1744.8,Month-to-month,Mailed Check,Fiber Optic
C01906,Male,0,66,110.84,7315.44,Month-to-month,electronic check,No
C01907,Female,0,34,70.26,2388.84,Month-to-month,Credit Card,Fiber Optic
C01908,Male,0,9,85.61,770.49,Month-to-month,,DSL
C01909,Male,1,21,61.55,1292.55,Month-to-month,Bank Transfer,Fiber Optic
C01910,,0,25,83.1,2077.5,Two Year,Mailed Check,Fiber Optic
C01911,Male,0,44,58.59,2577.96,Two Year,Bank Transfer,DSL
C01912,Female,1,25,53.97,1349.25,one year,Credit Card,DSL
C01913,Female,0,9,83.45,751.05,Month-to-month,Credit Card,No
C01914,Male,0,62,79.11,4904.82,One Year,Bank Transfer,Fiber Optic
C01915,MALE,0,26,49.35,1283.1,Month-to-month,Electronic Check,DSL
C01916,Female,0,57,34.93,1991.01,Month-to-month,Electronic Check,DSL
C01917,Female,0,37,56.86,2103.82,Two Year,Bank Transfer,No
C01918,Female,1,16,61.52,984.32,Two Year,Credit Card,No
C01919,Male,0,37,82.87,3066.19,One Year,Bank Transfer,DSL
C01920,Male,0,24,111.45,2674.8,Two Year,Mailed Check,Fiber Optic
C01921,Female,1,26,23.62,614.12,Two Year,Electronic Check,Fiber Optic
C01922,Male,0,20,44.37,887.4,One Year,Bank Transfer,DSL
C01923,Female,0,9,39.37,354.33,One Year,Electronic Check,DSL
C01924,Male,0,29,70.23,2036.67,One Year,Mailed Check,DSL
C01925,Female,0,31,62.97,1952.07,Month-to-month,Credit Card,Fiber Optic
C01926,Male,0,19,92.9,1765.1,Month-to-month,Credit Card,DSL
C01927,Female,0,20,44.24,884.8,One Year,Credit Card,Fiber Optic
C01928,Male,0,27,79.45,2145.15,Month-to-month,Electronic Check,DSL
C01929,Female,0,44,108.39,4769.16,Month-to-month,Mailed Check,Fiber Optic
C01930,Male,0,35,111.07,3887.45,Month-to-month,Bank Transfer,No
C01931,Female,0,71,115.88,8227.48,Month-to-month,Credit Card,
C01932,Female,0,22,97.33,2141.26,Two Year,Electronic Check,DSL
C01933,Female,0,15,110.6,1659.0,1 Year,Credit Card,Fiber Optic
C01934,Female,0,13,,564.85,Month-to-month,Mailed Check,DSL
C01935,Female,1,4,39.76,159.04,two year,Bank Transfer,DSL
C01936,Female,0,56,20.65,1156.4,Two Year,Credit Card,No
C01937,Male,0,23,90.68,2085.64,Month-to-month,Mailed Check,Fiber Optic
C01938,Female,0,34,113.75,3867.5,Two Year,Electronic Check,Fiber Optic
C01939,Male,0,17,38.69,657.73,Month-to-month,Mailed Check,DSL
C01940,Male,0,28,83.69,2343.32,Month-to-month,Electronic Check,Fiber Optic
C01941,Male,0,14,94.65,1325.1,Month-to-month,Credit Card,Fiber Optic
C01942,Male,1,34,112.76,3833.84,One Year,Credit Card,DSL
C01943,Female,0,57,84.69,4827.33,Month-to-month,Mailed Check,DSL
C01944,Female,0,55,117.03,6436.65,One Year,Electronic Check,Fiber Optic
C01945,Female,0,66,54.47,3595.02,One Year,Mailed Check,Fiber Optic
C01946,Female,0,37,54.99,2034.63,Month-to-month,Mailed Check,DSL
C01947,Male,0,68,,5052.4,Month-to-month,Credit Card,DSL
C01948,Male,0,26,58.35,1517.1,Month-to-month,Credit Card,Fiber Optic
C01949,Male,1,61,20.14,1228.54,Month-to-month,Credit Card,Fiber Optic
C01950,Male,0,67,93.18,6243.06,One Year,Mailed Check,DSL
C01951,Male,0,52,95.17,4948.84,One Year,Mailed Check,Fiber Optic
C01952,Male,0,18,94.7,1704.6,One Year,Bank Transfer,DSL
C01953,Female,0,53,54.5,2888.5,Month-to-month,Bank Transfer,DSL
C01954,Female,0,63,,4550.49,One Year,Mailed Check,DSL
C01955,Female,0,53,56.0,2968.0,Two Year,Bank Transfer,No
C01956,Female,0,27,21.6,583.2,Two Year,Mailed Check,Fiber Optic
C01957,Female,0,31,76.24,2363.44,Two Year,Credit Card,Fiber Optic
C01958,Male,0,1,32.38,32.38,One Year,Electronic Check,DSL
C01959,Female,0,6,28.0,168.0,Month-to-month,Credit Card,DSL
C01960,Female,1,11,95.55,1051.05,One Year,Mailed Check,Fiber Optic
C01961,Male,0,34,20.95,712.3,Two Year,Credit Card,Fiber Optic
C01962,Male,0,63,115.9,7301.7,Month-to-month,Mailed Check,Fiber Optic
C01963,Female,1,53,71.53,3791.09,Month-to-month,Mailed Check,Fiber Optic
C01964,Male,0,18,118.3,2129.4,Month-to-month,Bank Transfer,DSL
C01965,Female,0,21,25.8,541.8,One Year,Mailed Check,DSL
C01966,Female,0,19,78.35,1488.65,Month-to-month,Electronic Check,Fiber Optic
C01967,Male,1,4,54.93,219.72,Month-to-month,Bank Transfer,Fiber Optic
C01968,Male,0,29,104.35,3026.15,Two Year,Electronic Check,Fiber Optic
C01969,Male,0,25,56.12,1403.0,One Year,Mailed Check,Fiber Optic
C01970,Male,0,56,46.05,2578.8,Month-to-month,Credit Card,Fiber Optic
C01971,Male,0,63,105.76,6662.88,Month-to-month,Mailed Check,Fiber Optic
C01972,Female,0,27,57.47,1551.69,Month-to-month,Mailed Check,Fiber Optic
C01973,Male,0,60,21.68,1300.8,Month-to-month,Credit Card,DSL
C01974,Female,0,49,59.03,2892.47,Month-to-month,Credit Card,DSL
C01975,Male,0,65,85.45,5554.25,Month-to-month,Electronic Check,Fiber Optic
C01976,Female,0,38,45.44,1726.72,One Year,Bank Transfer,No
C01977,Male,0,52,63.2,3286.4,One Year,Bank Transfer,DSL
C01978,Male,0,1,25.67,25.67,Month-to-month,Bank Transfer,No
C01979,Female,0,40,78.81,3152.4,Month-to-month,Electronic Check,DSL
C01980,Female,0,21,95.63,2008.23,Two Year,Electronic Check,DSL
C01981,Male,0,15,61.33,919.95,Month-to-month,Credit Card,DSL
C01982,Female,0,50,62.02,3101.0,Month-to-month,Bank Transfer,Fiber Optic
C01983,Male,1,48,28.83,1383.84,One Year,Mailed Check,DSL
C01984,Male,0,32,40.19,1286.08,One Year,Electronic Check,DSL
C01985,Male,1,49,35.47,1738.03,Month-to-month,Mailed Check,DSL
C01986,Male,0,68,68.17,4635.56,One Year,Bank Transfer,DSL
C01987,Female,0,45,72.93,3281.85,One Year,Bank Transfer,Fiber Optic
C01988,Male,0,32,114.89,3676.48,Two Year,Electronic Check,DSL
C01989,Male,0,4,27.32,109.28,Month-to-month,Electronic Check,Fiber Optic
C01990,Female,0,65,79.99,5199.35,One Year,Credit Card,DSL
C01991,Female,1,71,72.65,5158.15,Month-to-month,Mailed Check,DSL
C01992,Male,0,65,71.62,4655.3,One Year,Credit Card,DSL
C01993,Female,0,18,107.32,1931.76,One Year,Credit Card,DSL
C01994,M,0,54,40.55,2189.7,Month-to-month,Mailed Check,Fiber Optic
C01995,Female,1,47,24.08,1131.76,Two Year,Bank Transfer,No
C01996,Female,0,6,87.23,523.38,Month-to-month,Mailed Check,Fiber Optic
C01997,Female,0,66,54.52,3598.32,Month-to-month,Bank Transfer,DSL
C01998,Male,1,9,21.76,195.84,Month-to-month,Credit Card,Fiber Optic
C01999,Male,0,68,45.14,3069.52,One Year,Bank Transfer,Fiber Optic
C02000,Male,0,23,50.93,1171.39,Month-to-month,Bank Transfer,DSL
C02001,Male,0,43,81.68,3512.24,Two Year,Bank Transfer,DSL
C02002,Male,0,51,37.26,1900.26,Two Year,Mailed Check,Fiber Optic
C02003,Female,0,72,61.31,4414.32,2 Year,Bank Transfer,DSL
C02004,Male,0,25,68.25,1706.25,Month-to-month,Mailed Check,DSL
C02005,Male,0,35,65.92,2307.2,One Year,Electronic Check,Fiber Optic
C02006,Female,0,17,117.39,1995.63,Month-to-month,Electronic Check,DSL
C02007,Male,0,18,24.55,441.9,Two Year,Credit Card,Fiber Optic
C02008,Female,0,27,115.1,3107.7,One Year,Credit Card,DSL
C02009,Male,0,15,78.19,1172.85,Month-to-month,Mailed Check,Fiber Optic
C02010,Male,0,69,99.57,6870.33,One Year,Bank Transfer,DSL
C02011,Male,0,15,63.04,945.6,Month-to-month,Bank Transfer,Fiber Optic
C02012,Male,0,42,65.38,2745.96,Month-to-month,Electronic Check,Fiber Optic
C02013,Female,0,34,107.93,3669.62,Month-to-month,Mailed Check,DSL
C02014,Male,0,48,109.59,5260.32,Two Year,Bank Transfer,DSL
C02015,Female,0,8,43.87,350.96,Two Year,Bank Transfer,No
C02016,Male,1,10,39.92,399.2,One Year,Mailed Check,DSL
C02017,Male,0,5,69.62,348.1,Two Year,Credit Card,
C02018,Female,0,48,110.03,5281.44,Month-to-month,Mailed Check,DSL
C02019,Male,0,26,52.24,1358.24,Two Year,Mailed Check,Fiber Optic
C02020,Female,0,23,85.2,1959.6,Month-to-month,Bank Transfer,Fiber Optic
C02021,Female,0,62,90.82,5630.84,One Year,Electronic Check,Fiber Optic
C02022,Female,0,13,97.87,1272.31,One Year,Bank Transfer,DSL
C02023,Female,1,9,76.39,687.51,Month-to-month,Bank Transfer,Fiber Optic
C02024,Male,0,20,60.25,1205.0,month to month,Bank Transfer,DSL
C02025,Male,0,57,116.7,6651.9,Month-to-month,Mailed Check,Fiber Optic
C02026,Male,0,24,81.13,1947.12,Two Year,Mailed Check,Fiber Optic
C02027,Female,0,33,92.86,3064.38,Month-to-month,Bank Transfer,Fiber Optic
C02028,Female,1,20,54.5,1090.0,Month-to-month,,DSL
C02029,Male,0,60,86.99,5219.4,One Year,Electronic Check,Fiber Optic
C02030,Female,0,48,45.78,2197.44,Month-to-month,Credit Card,DSL
C02031,Male,0,64,44.51,2848.64,Month-to-month,Bank Transfer,DSL
C02032,Female,0,30,91.47,2744.1,One Year,Mailed Check,DSL
C02033,Male,0,17,72.14,1226.38,Month-to-month,Credit Card,DSL
C02034,Female,0,14,88.33,1236.62,One Year,Credit Card,DSL
C02035,Female,0,19,46.94,891.86,Month-to-month,Electronic Check,DSL
C02036,Male,0,71,79.87,5670.77,Month-to-month,Credit Card,Fiber Optic
